City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
333,Banjar,ID,-8.19,114.9675,85.91,75,93,2.17,overcast clouds,2021-11-24 03:02:54
334,Ayan,RU,56.45,138.1667,27.54,84,100,40.76,overcast clouds,2021-11-24 03:02:55
335,Cusuna,HN,15.85,-85.2333,74.53,87,90,7.23,overcast clouds,2021-11-24 03:02:55
336,Cabedelo,BR,-6.9811,-34.8339,78.53,78,4,9.08,clear sky,2021-11-24 03:00:38
337,Turka,UA,49.1541,23.0297,33.26,95,100,1.86,overcast clouds,2021-11-24 03:02:55
338,Bonanza,NI,14.0289,-84.591,69.01,98,81,3.31,broken clouds,2021-11-24 03:02:55
339,Chicama,PE,-7.8447,-79.1469,67.03,79,86,4.83,overcast clouds,2021-11-24 03:02:56
340,Puerto Barrios,GT,15.7167,-88.6,76.15,88,75,0.0,broken clouds,2021-11-24 03:02:56
341,Lichinga,MZ,-13.3128,35.2406,66.49,50,68,5.41,broken clouds,2021-11-24 03:02:56
342,Montrose,US,38.4166,-108.2673,36.36,86,100,7.87,overcast clouds,2021-11-24 03:02:56
343,Ponta Delgada,PT,37.7333,-25.6667,68.5,94,40,12.66,scattered clouds,2021-11-24 03:02:57
344,Kirakira,SB,-10.4544,161.9205,83.35,75,100,12.57,light rain,2021-11-24 03:02:57
345,Stara Ves Nad Ondrejnici,CZ,49.7277,18.1885,40.15,86,90,7.0,overcast clouds,2021-11-24 03:02:57
346,Narsingi,IN,18.0333,78.4333,73.35,77,89,6.44,overcast clouds,2021-11-24 03:02:58
347,Lincoln,US,40.8,-96.667,60.3,46,3,5.99,clear sky,2021-11-24 03:00:24
348,Georgetown,MY,5.4112,100.3354,85.95,80,20,5.75,few clouds,2021-11-24 03:00:29
349,Waipawa,NZ,-41.4122,175.5153,65.03,53,4,8.16,clear sky,2021-11-24 03:02:58
350,Bryanka,UA,48.511,38.6722,25.95,72,100,8.43,overcast clouds,2021-11-24 03:02:58
351,Mehamn,NO,71.0357,27.8492,22.19,76,100,3.09,overcast clouds,2021-11-24 03:02:59
352,Egvekinot,RU,66.3167,-179.1667,-4.9,66,17,6.4,few clouds,2021-11-24 03:02:59
353,Hirna,ET,9.2167,41.1,56.14,59,70,3.02,broken clouds,2021-11-24 03:02:59
354,Antofagasta,CL,-23.65,-70.4,60.08,73,58,1.74,broken clouds,2021-11-24 03:02:59
355,Isangel,VU,-19.55,169.2667,78.42,79,100,8.19,light rain,2021-11-24 03:03:00
356,Mocuba,MZ,-16.8392,36.9856,74.71,84,41,3.18,scattered clouds,2021-11-24 03:03:00
357,Mutoko,ZW,-17.397,32.2268,66.09,77,100,2.89,overcast clouds,2021-11-24 03:03:00
358,Kande,TG,9.9578,1.0447,76.19,25,100,3.47,overcast clouds,2021-11-24 03:03:01
359,Isla Mujeres,MX,21.2311,-86.731,73.45,59,18,13.96,few clouds,2021-11-24 03:03:01
360,Richards Bay,ZA,-28.783,32.0377,65.84,68,100,13.67,overcast clouds,2021-11-24 03:03:01
361,Kysyl-Syr,RU,63.8986,122.7617,-19.43,94,6,3.62,clear sky,2021-11-24 03:03:01
362,Manggar,ID,-2.8833,108.2667,76.84,88,100,13.33,light rain,2021-11-24 03:03:02
363,Saint-Augustin,CA,51.226,-58.6502,40.64,98,100,15.37,overcast clouds,2021-11-24 03:03:02
364,Foam Lake,CA,51.65,-103.5343,17.42,92,100,15.82,overcast clouds,2021-11-24 03:00:07
365,Abha,SA,18.2164,42.5053,52.05,22,0,0.0,clear sky,2021-11-24 03:03:02
366,Abalak,RU,58.1286,68.5944,17.31,94,100,7.4,light snow,2021-11-24 03:03:03
367,Janauba,BR,-15.8025,-43.3089,72.25,84,28,1.83,scattered clouds,2021-11-24 03:03:03
368,Geraldton,AU,-28.7667,114.6,90.12,14,40,10.36,haze,2021-11-24 03:03:03
369,Faanui,PF,-16.4833,-151.75,81.32,69,53,3.44,broken clouds,2021-11-24 03:03:03
370,Opotiki,NZ,-38.0833,177.2833,70.39,44,7,5.7,clear sky,2021-11-24 03:03:04
371,Masvingo,ZW,-20.0637,30.8277,65.79,78,34,1.88,scattered clouds,2021-11-24 03:03:04
372,Iturama,BR,-19.7281,-50.1956,76.59,46,76,6.22,broken clouds,2021-11-24 03:03:04
373,Lasa,IT,46.6166,10.7002,31.03,60,3,0.58,clear sky,2021-11-24 03:03:05
374,Axim,GH,4.8699,-2.2405,78.19,83,15,6.15,few clouds,2021-11-24 03:03:05
375,Vanavara,RU,60.34,102.2797,19.22,88,99,9.19,overcast clouds,2021-11-24 03:03:05
376,Moose Factory,CA,51.2585,-80.6094,25.61,81,100,11.9,overcast clouds,2021-11-24 03:03:06
377,Kitimat,CA,54.0524,-128.6534,32.16,98,93,4.32,light snow,2021-11-24 03:00:32
378,Dunedin,NZ,-45.8742,170.5036,59.45,66,100,7.65,overcast clouds,2021-11-24 03:03:06
379,Hirara,JP,24.8,125.2833,69.15,61,92,17.18,overcast clouds,2021-11-24 03:03:06
380,Oksfjord,NO,70.2396,22.3479,23.92,89,100,5.88,light snow,2021-11-24 03:03:07
381,Zeya,RU,53.75,127.2667,21.11,47,100,8.34,overcast clouds,2021-11-24 03:03:07
382,Cayenne,GF,4.9333,-52.3333,81.09,84,20,4.0,few clouds,2021-11-24 03:03:07
383,Beloha,MG,-25.1667,45.05,72.41,86,73,12.71,broken clouds,2021-11-24 03:02:50
384,Burnie,AU,-41.0667,145.9167,65.08,70,100,5.77,overcast clouds,2021-11-24 03:03:08
385,Kushmurun,KZ,52.4503,64.6311,16.02,91,100,6.4,overcast clouds,2021-11-24 03:03:08
386,Cilegon,ID,-6.0174,106.0538,85.86,60,100,8.41,overcast clouds,2021-11-24 03:03:08
387,Gotha,DE,50.9482,10.7019,40.53,96,75,5.75,broken clouds,2021-11-24 03:03:09
388,Boyolangu,ID,-8.1181,111.8935,79.9,80,99,4.99,light rain,2021-11-24 03:03:09
389,Magistralnyy,RU,56.1725,107.4458,15.89,89,76,4.14,broken clouds,2021-11-24 03:03:09
390,Poya,NC,-21.35,165.15,82.51,64,100,9.44,light rain,2021-11-24 03:03:09
391,Adrar,MR,20.5022,-10.0711,73.22,38,91,9.01,overcast clouds,2021-11-24 03:03:10
392,Miramar,US,25.9873,-80.2323,61.05,71,1,11.5,clear sky,2021-11-24 03:03:10
393,Fontem,CM,5.4685,9.8818,65.1,83,96,3.31,overcast clouds,2021-11-24 03:03:10
394,Tautira,PF,-17.7333,-149.15,84.22,72,51,6.06,broken clouds,2021-11-24 03:03:11
395,Dudinka,RU,69.4058,86.1778,14.47,83,100,14.85,overcast clouds,2021-11-24 03:03:11
396,Dubna,RU,56.7333,37.1667,20.03,70,12,8.14,few clouds,2021-11-24 03:03:11
397,Ambon,ID,-3.6954,128.1814,87.94,66,20,6.91,few clouds,2021-11-24 03:03:12
398,Namibe,AO,-15.1961,12.1522,68.83,72,3,5.68,clear sky,2021-11-24 03:03:12
399,Sola,VU,-13.8833,167.55,78.12,79,100,19.44,light rain,2021-11-24 03:03:12
400,Coronel Vivida,BR,-25.9797,-52.5678,66.42,72,85,4.54,overcast clouds,2021-11-24 03:03:13
401,Talaya,RU,61.3833,152.75,-15.68,98,84,0.6,broken clouds,2021-11-24 03:03:13
402,Ituiutaba,BR,-18.9689,-49.465,79.02,48,90,3.33,overcast clouds,2021-11-24 03:03:13
403,Qinggang,CN,46.6833,126.0833,16.05,80,91,13.65,overcast clouds,2021-11-24 03:03:14
404,Zyryanka,RU,65.75,150.85,-18.17,93,99,5.39,overcast clouds,2021-11-24 03:03:14
405,Mgandu,TZ,-5.95,34.1333,66.79,57,69,1.99,broken clouds,2021-11-24 03:03:14
406,Ahipara,NZ,-35.1667,173.1667,63.0,84,69,2.21,broken clouds,2021-11-24 03:03:15
407,Severo-Kurilsk,RU,50.6789,156.125,37.38,97,100,30.6,moderate rain,2021-11-24 03:03:15
408,Roma,US,43.2128,-75.4557,28.26,85,1,0.0,clear sky,2021-11-24 03:02:41
409,Zlitan,LY,32.4674,14.5687,68.36,63,99,2.15,overcast clouds,2021-11-24 03:03:15
410,Iberia,US,29.9502,-91.7507,51.12,81,1,5.75,clear sky,2021-11-24 03:02:41
411,Lebu,CL,-37.6167,-73.65,54.86,91,3,13.49,clear sky,2021-11-24 03:03:16
412,Hobyo,SO,5.3505,48.5268,79.03,78,89,4.03,light rain,2021-11-24 03:03:16
413,Kurilsk,RU,45.2333,147.8833,40.82,64,99,11.97,overcast clouds,2021-11-24 03:03:16
414,Male,MV,4.1748,73.5089,81.3,70,100,16.55,overcast clouds,2021-11-24 03:03:17
415,Vanimo,PG,-2.6741,141.3028,80.24,81,97,5.03,light rain,2021-11-24 03:03:17
416,Opunake,NZ,-39.4556,173.8583,71.35,64,0,13.09,clear sky,2021-11-24 03:03:17
417,Lerwick,GB,60.1545,-1.1494,48.2,81,100,23.6,overcast clouds,2021-11-24 03:03:18
418,Palmer,US,42.1584,-72.3287,30.45,54,0,1.99,clear sky,2021-11-24 03:01:47
419,Santa Clara,CU,22.4,-79.9667,62.26,100,20,3.44,few clouds,2021-11-24 03:03:18
420,Deer Lake,CA,49.1667,-57.4316,46.26,81,90,17.27,overcast clouds,2021-11-24 03:03:18
421,Saint Anthony,US,45.0205,-93.218,48.31,53,1,5.99,clear sky,2021-11-24 03:03:19
422,Hasaki,JP,35.7333,140.8333,63.28,36,0,13.67,clear sky,2021-11-24 03:03:19
423,Puerto Leguizamo,CO,-0.1934,-74.7819,72.61,96,96,2.24,overcast clouds,2021-11-24 03:03:19
424,Ornes,NO,66.8689,13.7078,35.71,82,100,10.83,overcast clouds,2021-11-24 03:03:19
425,Gasa,PS,31.5,34.4667,58.98,72,100,3.8,overcast clouds,2021-11-24 03:03:20
426,Grand Gaube,MU,-20.0064,57.6608,79.38,71,17,5.01,few clouds,2021-11-24 03:03:20
427,Thessalon,CA,46.2501,-83.5666,35.89,65,87,17.31,overcast clouds,2021-11-24 03:03:20
428,Da Nang,VN,16.0678,108.2208,73.38,83,75,6.91,broken clouds,2021-11-24 03:03:20
429,Loandjili,CG,-4.7561,11.8578,77.61,88,100,5.79,moderate rain,2021-11-24 03:03:21
430,Virginia Beach,US,36.8529,-75.978,42.03,48,5,3.0,clear sky,2021-11-24 02:59:10
431,Zhigansk,RU,66.7697,123.3711,-35.66,100,44,1.79,scattered clouds,2021-11-24 03:03:21
432,Bambanglipuro,ID,-7.95,110.2833,82.31,77,95,6.44,overcast clouds,2021-11-24 03:03:22
433,Makat,KZ,47.6469,53.3463,36.27,90,100,15.39,overcast clouds,2021-11-24 03:03:22
434,Dabakala,CI,8.3667,-4.4333,72.88,74,6,3.56,clear sky,2021-11-24 03:03:22
435,Zhezkazgan,KZ,47.8043,67.7144,35.87,97,100,10.83,overcast clouds,2021-11-24 02:58:39
436,Olinda,BR,-8.0089,-34.8553,82.13,74,40,5.75,scattered clouds,2021-11-24 03:03:23
437,Gari,RU,59.4307,62.3497,9.03,91,100,6.46,overcast clouds,2021-11-24 03:03:23
438,Pacific Grove,US,36.6177,-121.9166,59.27,86,100,1.01,overcast clouds,2021-11-24 03:00:44
439,Paka,MY,4.6374,103.4368,82.92,75,100,2.33,overcast clouds,2021-11-24 03:03:23
440,Sinnamary,GF,5.3833,-52.95,79.05,87,88,8.97,overcast clouds,2021-11-24 03:03:24
441,Port Antonio,JM,18.18,-76.4612,73.9,78,29,3.27,scattered clouds,2021-11-24 03:03:24
442,Yeniseysk,RU,58.4497,92.1703,25.7,84,100,11.41,overcast clouds,2021-11-24 03:03:24
443,Myitkyina,MM,25.3833,97.4,72.46,57,3,2.98,clear sky,2021-11-24 03:03:24
444,Tarbagatay,RU,51.4803,107.3602,9.93,74,62,3.56,broken clouds,2021-11-24 03:03:25
445,Marzuq,YE,14.4,46.4667,63.19,27,26,3.38,scattered clouds,2021-11-24 03:03:25
446,Lokosovo,RU,61.1333,74.8167,12.38,91,100,11.3,overcast clouds,2021-11-24 03:03:25
447,Silver City,US,32.7701,-108.2803,54.68,49,1,0.0,clear sky,2021-11-24 03:03:26
448,Salym,RU,60.0625,71.4789,8.02,95,99,6.51,overcast clouds,2021-11-24 03:03:26
449,Lardos,GR,36.0942,28.0157,66.02,80,71,10.0,broken clouds,2021-11-24 03:03:26
450,Lagoa,PT,39.05,-27.9833,65.64,86,87,22.12,overcast clouds,2021-11-24 03:03:27
451,Aras,ES,42.5617,-2.356,40.71,100,75,5.75,broken clouds,2021-11-24 03:03:27
452,Rosita,NI,13.9268,-84.4032,71.96,93,62,4.25,broken clouds,2021-11-24 03:03:27
453,Pangoa,PE,-12.1167,-73.0,68.85,98,100,1.77,overcast clouds,2021-11-24 03:03:28
454,Yeppoon,AU,-23.1333,150.7333,82.18,66,67,11.86,broken clouds,2021-11-24 03:03:28
455,Huaicheng,CN,23.9051,112.1931,65.61,42,37,1.57,scattered clouds,2021-11-24 03:03:28
456,Neuquen,AR,-38.9516,-68.0591,67.89,60,0,3.44,clear sky,2021-11-24 03:03:29
457,Iquique,CL,-20.2208,-70.1431,63.48,72,68,1.7,broken clouds,2021-11-24 03:01:10
458,Vrangel,RU,42.7297,133.0839,28.18,52,50,20.69,scattered clouds,2021-11-24 03:03:29
459,Katangli,RU,51.7102,143.2326,34.05,77,66,14.58,light rain,2021-11-24 03:03:29
460,Auki,SB,-8.7676,160.7034,84.56,69,77,4.72,light rain,2021-11-24 03:03:30
461,Fort Nelson,CA,58.8053,-122.7002,-12.84,100,99,0.92,overcast clouds,2021-11-24 03:00:05
462,Milton,US,34.1322,-84.3007,41.18,68,0,2.55,clear sky,2021-11-24 03:03:30
463,Barcelos,PT,41.5388,-8.6151,49.28,85,80,4.88,broken clouds,2021-11-24 03:03:31
464,Gua Musang,MY,4.8823,101.9644,75.22,97,100,0.31,overcast clouds,2021-11-24 03:03:31
465,General Roca,AR,-39.0333,-67.5833,68.4,18,1,4.72,clear sky,2021-11-24 03:03:31
466,Inuvik,CA,68.3499,-133.7218,-18.02,100,96,0.94,overcast clouds,2021-11-24 03:03:32
467,Goundi,TD,9.3627,17.366,71.73,28,3,3.47,clear sky,2021-11-24 03:03:32
468,Huarmey,PE,-10.0681,-78.1522,67.06,82,100,8.03,overcast clouds,2021-11-24 03:03:32
469,Plouzane,FR,48.3833,-4.6167,48.52,87,90,8.05,overcast clouds,2021-11-24 03:03:22
470,Davila,PH,18.4726,120.5763,80.19,80,45,24.09,scattered clouds,2021-11-24 03:03:33
471,Plomarion,GR,38.9767,26.3681,56.57,90,100,12.44,light rain,2021-11-24 03:03:33
472,Palana,RU,59.1167,159.9667,24.6,76,2,10.69,clear sky,2021-11-24 03:03:33
473,Letenye,HU,46.433,16.7258,30.33,78,4,2.64,clear sky,2021-11-24 03:03:33
474,Pyshchug,RU,58.8873,45.7134,18.48,94,100,5.19,light snow,2021-11-24 03:03:34
475,Merauke,ID,-8.4667,140.3333,90.55,44,30,3.91,scattered clouds,2021-11-24 03:03:34
476,Preobrazheniye,RU,42.9019,133.9064,26.96,50,60,15.28,broken clouds,2021-11-24 03:03:34
477,Ligaya,PH,12.6599,120.8923,87.08,56,100,1.28,overcast clouds,2021-11-24 03:03:35
478,Padang,ID,-0.9492,100.3543,86.05,57,100,2.17,overcast clouds,2021-11-24 03:03:35
479,Husavik,IS,66.0449,-17.3389,33.13,83,100,35.66,snow,2021-11-24 03:03:35
480,Kamaishi,JP,39.2667,141.8833,43.86,67,94,8.01,overcast clouds,2021-11-24 03:03:36
481,Nishihara,JP,26.1842,127.7558,69.85,51,40,12.66,scattered clouds,2021-11-24 03:03:36
482,Emet,TR,39.343,29.2585,47.3,97,100,3.91,light rain,2021-11-24 03:03:36
483,Cananeia,BR,-25.0147,-47.9267,70.9,91,95,9.4,light rain,2021-11-24 03:03:36
484,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.47,99,100,1.68,overcast clouds,2021-11-24 03:03:37
485,Ancud,CL,-41.8697,-73.8203,56.73,96,9,4.36,clear sky,2021-11-24 03:03:37
486,Bembereke,BJ,10.2283,2.6634,72.14,28,34,0.25,scattered clouds,2021-11-24 03:03:37
487,Karoi,ZW,-16.8099,29.6925,66.47,75,67,3.15,broken clouds,2021-11-24 03:03:38
488,Akersberga,SE,59.4794,18.2997,41.88,84,37,10.96,scattered clouds,2021-11-24 03:03:38
489,Altus,US,34.6381,-99.334,64.47,33,1,3.0,clear sky,2021-11-24 03:03:38
490,Oktyabrskiy,RU,54.4815,53.471,1.22,99,92,5.77,overcast clouds,2021-11-24 03:03:38
491,Oda,JP,35.1833,132.5,52.7,57,100,19.46,overcast clouds,2021-11-24 03:03:39
492,Svetlyy,RU,54.675,20.1347,42.85,88,88,16.84,overcast clouds,2021-11-24 03:03:39
493,Pingliang,CN,35.5392,106.6861,47.46,26,0,2.44,clear sky,2021-11-24 03:03:39
494,Ouadda,CF,8.0777,22.4007,66.15,35,2,3.96,clear sky,2021-11-24 03:03:39
495,Jalu,LY,29.0331,21.5482,65.57,32,100,6.31,overcast clouds,2021-11-24 03:03:40
496,Uglekamensk,RU,43.2172,133.2303,24.1,48,95,8.23,overcast clouds,2021-11-24 03:03:40
497,Makakilo City,US,21.3469,-158.0858,80.92,59,40,10.36,scattered clouds,2021-11-24 03:03:40
498,Gamba,GA,-2.65,10.0,74.5,90,90,1.81,light rain,2021-11-24 03:03:40
499,Gushikawa,JP,26.3544,127.8686,69.8,51,40,11.5,scattered clouds,2021-11-24 03:03:41
500,Bardiyah,LY,31.7561,25.0865,63.37,50,98,9.37,overcast clouds,2021-11-24 03:03:41
501,Sucua,EC,-2.4667,-78.1667,68.38,98,98,2.42,overcast clouds,2021-11-24 03:03:41
502,Port Moresby,PG,-9.4431,147.1797,85.59,68,20,6.31,few clouds,2021-11-24 03:03:42
503,Tamandare,BR,-8.7597,-35.1047,78.04,80,17,9.08,few clouds,2021-11-24 03:03:42
504,Havre-Saint-Pierre,CA,50.2334,-63.5986,33.06,71,100,18.61,overcast clouds,2021-11-24 03:03:42
505,Kortkeros,RU,61.8106,51.5806,15.8,96,100,6.17,overcast clouds,2021-11-24 03:03:43
506,Shetpe,KZ,44.1667,52.1167,43.38,77,99,6.78,overcast clouds,2021-11-24 03:03:43
507,Zoniana,GR,35.295,24.8294,57.11,80,92,6.11,overcast clouds,2021-11-24 03:03:43
508,Bage,BR,-31.3314,-54.1069,55.18,82,0,8.05,clear sky,2021-11-24 03:03:43
509,Kodinsk,RU,58.6881,99.1844,28.22,92,100,8.63,overcast clouds,2021-11-24 03:03:11
510,Luorong,CN,24.4058,109.6086,55.65,59,97,5.7,overcast clouds,2021-11-24 03:03:44
511,Kayseri,TR,38.737,35.4968,41.02,93,75,0.0,broken clouds,2021-11-24 03:03:44
512,Kargil,IN,34.5667,76.1,18.73,53,100,3.2,overcast clouds,2021-11-24 03:03:44
513,Rawson,AR,-43.3002,-65.1023,70.34,43,46,25.48,scattered clouds,2021-11-24 03:03:44
514,Zaysan,KZ,47.4667,84.8667,28.92,83,99,0.67,overcast clouds,2021-11-24 03:03:45
515,Yandyki,RU,45.7691,47.1258,42.62,84,100,14.36,overcast clouds,2021-11-24 03:03:45
516,Rwamagana,RW,-1.9487,30.4347,63.84,95,16,1.74,few clouds,2021-11-24 03:03:45
517,Cidreira,BR,-30.1811,-50.2056,64.31,68,0,7.7,clear sky,2021-11-24 03:03:46
518,Orlik,RU,52.5178,99.825,8.51,86,100,1.92,overcast clouds,2021-11-24 03:03:46
519,Bronnoysund,NO,65.4625,12.1997,37.4,87,75,4.61,broken clouds,2021-11-24 03:03:46
520,Kavaratti,IN,10.5669,72.642,80.28,81,100,11.86,overcast clouds,2021-11-24 03:03:46
521,Lloydminster,CA,53.2835,-110.0016,1.92,94,88,9.24,overcast clouds,2021-11-24 03:02:12
522,Kaeo,NZ,-35.1,173.7833,71.33,74,61,5.75,broken clouds,2021-11-24 03:03:47
523,Balaipungut,ID,1.05,101.2833,79.21,78,100,1.99,overcast clouds,2021-11-24 03:03:47
524,Saint George,US,37.1041,-113.5841,57.34,36,1,1.99,clear sky,2021-11-24 03:00:44
525,Nome,US,64.5011,-165.4064,8.67,61,20,23.02,few clouds,2021-11-24 03:03:47
526,Bayir,TR,37.2687,28.2167,54.12,98,100,5.68,light rain,2021-11-24 03:03:48
527,Lugovoy,KZ,42.9472,72.7644,42.22,44,15,3.91,few clouds,2021-11-24 03:03:48
528,Senno,RU,59.5336,33.9167,24.26,89,100,10.8,overcast clouds,2021-11-24 03:03:48
529,Bilibino,RU,68.0546,166.4372,-24.36,93,4,2.91,clear sky,2021-11-24 03:03:49
530,Saint-Joseph,RE,-21.3667,55.6167,76.21,64,20,3.67,few clouds,2021-11-24 03:00:06
531,Vila Franca Do Campo,PT,37.7167,-25.4333,68.2,90,100,18.81,overcast clouds,2021-11-24 03:03:49
532,Ajdabiya,LY,30.7554,20.2263,66.22,59,54,7.58,broken clouds,2021-11-24 03:03:49
533,Olimpia,BR,-20.7372,-48.9147,76.3,35,38,3.62,scattered clouds,2021-11-24 03:03:49
534,Flin Flon,CA,54.7682,-101.865,0.75,87,100,9.95,overcast clouds,2021-11-24 03:03:50
535,Fenoarivo,MG,-18.933,47.4354,66.27,100,20,5.75,few clouds,2021-11-24 03:03:50
536,Nalut,LY,30.3333,10.85,62.31,55,94,3.49,overcast clouds,2021-11-24 03:03:50
537,Yatou,CN,37.15,122.3833,47.97,31,0,10.38,clear sky,2021-11-24 03:03:51
538,Guadalupe Y Calvo,MX,26.1,-106.9667,43.23,68,68,3.96,broken clouds,2021-11-24 03:03:51
539,Estacion Coahuila,MX,32.1939,-115.0017,71.69,31,53,9.4,broken clouds,2021-11-24 03:03:51
540,Madera,US,37.1666,-119.8343,57.07,82,100,3.56,overcast clouds,2021-11-24 03:01:32
541,Srisailam,IN,16.0833,78.8667,75.92,85,43,4.63,scattered clouds,2021-11-24 03:03:51
542,San Pedro,PH,14.35,121.0167,87.35,72,84,14.85,broken clouds,2021-11-24 03:03:52
543,Manzhouli,CN,49.6,117.4333,7.3,55,0,7.09,clear sky,2021-11-24 03:03:52
544,Zhanaozen,KZ,43.3,52.8,43.75,80,100,12.57,overcast clouds,2021-11-24 03:03:52
545,Coquimbo,CL,-29.9533,-71.3436,58.73,88,90,5.75,overcast clouds,2021-11-24 03:03:53
546,Takanabe,JP,32.1333,131.5,59.29,44,19,7.31,few clouds,2021-11-24 03:03:53
547,Abadiania,BR,-16.2042,-48.7069,68.92,86,99,1.72,overcast clouds,2021-11-24 02:59:51
548,Sambava,MG,-14.2667,50.1667,75.42,75,41,3.11,scattered clouds,2021-11-24 03:03:53
549,Pevek,RU,69.7008,170.3133,-19.62,99,100,3.38,overcast clouds,2021-11-24 03:03:53
550,Cascais,PT,38.6979,-9.4215,55.44,71,55,8.01,broken clouds,2021-11-24 03:03:54
551,Shizunai,JP,42.3339,142.3669,39.42,62,100,28.39,overcast clouds,2021-11-24 03:03:03
552,Kabalo,CD,-6.05,26.9167,68.95,96,100,1.41,overcast clouds,2021-11-24 03:03:54
553,Diffa,NE,13.3154,12.6113,74.73,27,6,9.86,clear sky,2021-11-24 03:03:54
554,Anadyr,RU,64.75,177.4833,-17.9,82,0,8.95,clear sky,2021-11-24 03:03:55
555,Atherton,GB,53.5237,-2.4935,47.75,82,100,1.99,overcast clouds,2021-11-24 03:03:55
556,Flinders,AU,-34.5833,150.8552,74.25,84,100,8.46,light rain,2021-11-24 03:03:55
557,Srednekolymsk,RU,67.45,153.6833,-14.17,93,100,0.96,overcast clouds,2021-11-24 02:59:28
558,Sal Rei,CV,16.1833,-22.9167,75.76,78,97,12.88,overcast clouds,2021-11-24 03:03:56
559,Ocos,GT,14.5094,-92.1933,78.98,74,7,2.13,clear sky,2021-11-24 03:03:56
560,Louga,RU,58.7372,29.8453,31.3,81,100,11.83,light snow,2021-11-24 03:03:56
561,Paita,PE,-5.0892,-81.1144,65.07,86,66,10.18,broken clouds,2021-11-24 03:03:56
562,Swift Current,CA,50.2834,-107.8014,17.55,81,100,17.09,overcast clouds,2021-11-24 03:00:05
563,Komagane,JP,35.7296,137.9396,47.37,80,79,7.76,broken clouds,2021-11-24 03:03:57
564,Okhotsk,RU,59.3833,143.3,11.97,73,100,14.67,overcast clouds,2021-11-24 02:59:12
565,Sakakah,SA,29.9697,40.2064,54.05,60,4,5.68,clear sky,2021-11-24 03:03:57
566,Tecoanapa,MX,16.5167,-98.75,79.57,78,0,3.31,clear sky,2021-11-24 03:03:57
567,Tanabe,JP,33.7333,135.3667,56.41,47,40,19.57,scattered clouds,2021-11-24 02:59:43
568,Peniche,PT,39.3558,-9.3811,56.62,71,100,15.59,overcast clouds,2021-11-24 03:03:58
569,Vardo,NO,70.3705,31.1107,27.9,80,100,9.89,snow,2021-11-24 03:03:58
570,Lenexa,US,38.9536,-94.7336,57.34,51,1,4.0,clear sky,2021-11-24 03:03:58
571,Iroquois Falls,CA,48.7669,-80.6831,23.79,74,100,11.21,overcast clouds,2021-11-24 03:03:59
572,Mandan,US,46.8267,-100.8896,39.96,66,1,3.0,clear sky,2021-11-24 03:03:59
573,Airai,TL,-8.9266,125.4092,76.32,55,51,1.99,broken clouds,2021-11-24 03:03:59
574,Namatanai,PG,-3.6667,152.4333,85.66,68,53,11.5,light rain,2021-11-24 03:04:00
575,Little Rock,US,34.7465,-92.2896,50.32,63,0,5.99,clear sky,2021-11-24 03:00:57
576,Sept-Iles,CA,50.2001,-66.3821,29.05,71,75,11.01,broken clouds,2021-11-24 02:59:18
577,Saint-Paul,RE,-21.0096,55.2707,78.75,78,54,1.01,broken clouds,2021-11-24 03:04:00
578,Tomatlan,MX,19.9333,-105.25,71.62,92,9,2.73,clear sky,2021-11-24 03:04:00
579,Klyuchi,RU,52.2667,79.1667,22.1,87,24,11.21,few clouds,2021-11-24 03:04:01
580,Houma,US,29.5958,-90.7195,50.0,79,0,6.53,clear sky,2021-11-24 03:04:01
581,Saint-Francois,FR,46.4154,3.9054,29.64,91,3,2.3,clear sky,2021-11-24 03:04:01
582,Patacamaya,BO,-17.2333,-67.9167,48.65,79,100,7.31,overcast clouds,2021-11-24 03:04:02
583,Coahuayana,MX,18.7333,-103.6833,80.08,91,37,2.17,scattered clouds,2021-11-24 03:04:02
584,Caldwell,US,43.6629,-116.6874,39.92,75,1,5.75,clear sky,2021-11-24 03:01:19
585,Nantucket,US,41.2835,-70.0995,37.09,57,75,20.71,broken clouds,2021-11-24 03:03:49
586,Myanaung,MM,18.2833,95.3167,80.11,74,1,5.66,clear sky,2021-11-24 03:04:02
587,Taloqan,AF,36.7361,69.5345,50.25,36,99,4.61,overcast clouds,2021-11-24 03:04:03
588,Pasighat,IN,28.0667,95.3333,71.96,53,36,1.16,scattered clouds,2021-11-24 03:04:03
589,Jacareacanga,BR,-6.2222,-57.7528,78.48,77,100,0.85,overcast clouds,2021-11-24 03:04:03
590,Inongo,CD,-1.95,18.2667,70.27,97,99,2.66,overcast clouds,2021-11-24 03:02:14
591,Acapulco,MX,16.8634,-99.8901,82.22,78,40,4.61,scattered clouds,2021-11-24 03:04:04
592,Sorong,ID,-0.8833,131.25,84.63,75,46,7.87,light rain,2021-11-24 03:03:11
593,Kasulu,TZ,-4.5767,30.1025,65.62,79,90,1.57,overcast clouds,2021-11-24 03:04:04
594,Mitsamiouli,KM,-11.3847,43.2844,79.59,78,8,14.0,clear sky,2021-11-24 03:04:04
595,Gallup,US,35.5281,-108.7426,45.36,81,90,4.0,overcast clouds,2021-11-24 03:04:05
596,Tarabha,IN,20.7333,83.65,76.06,62,17,3.6,few clouds,2021-11-24 03:04:05
